"Neighbourhoods_ID","Click_ID","Browser_ID","Entr_Time","Duration","Attributes__what_they_search_for_"
"L1","15904","B9","2022-8-14 12:50","0:21:25","Offers"
"L7","15905","B9","2022-8-14 13:18","0:20:34","Accessability"
"L2","15906","B9","2022-8-14 13:38","0:02:07","Location"
"L1","15907","B5","2022-8-14 13:48","0:13:09","Website"
"L2","15908","B5","2022-8-14 14:01","0:26:36","Instagram"
"L6","15909","B9","2022-8-14 14:31","0:01:35","Speciality Offerings"
"L2","15910","B9","2022-8-14 14:32","0:00:04","Location"
"L4","15911","B5","2022-8-14 14:33","0:19:05","Ambience"
"L4","15912","B9","2022-8-14 14:38","1:04:58","Ambience"
"L2","15913","B5","2022-8-14 14:52","0:01:39","Website"
"L7","15914","B9","2022-8-14 16:47","0:34:48","Menu"
"L6","15915","B5","2022-8-14 16:48","0:17:11","Website"
"L5","15916","B5","2022-8-14 17:07","0:16:27","Accessability"
"L7","15917","B5","2022-8-14 17:24","0:00:34","Ratings"
"L1","15918","B5","2022-8-14 17:24","0:00:05","Ambience"
"L2","15919","B5","2022-8-14 17:24","0:00:05","Speciality Offerings"
"L1","15920","B9","2022-8-15 12:07","0:18:47","Location"
"L7","15921","B5","2022-8-15 12:18","0:15:45","Location"
"L5","15922","B9","2022-8-15 12:28","0:02:45","Website"
"L2","15923","B9","2022-8-15 12:42","0:19:10","Speciality Offerings"
"L6","15924","B9","2022-8-15 13:01","0:21:20","Website"
"L3","15925","B9","2022-8-15 13:23","0:21:48","Location"
"L4","15926","B9","2022-8-15 13:45","0:05:14","Speciality Offerings"
"L7","15927","B9","2022-8-15 13:50","0:20:04","Instagram"
"L5","15928","B9","2022-8-15 14:11","0:21:23","Location"
"L1","15929","B9","2022-8-15 14:32","0:06:01","Accessability"
"L2","15930","B9","2022-8-15 14:41","2:33:49","Speciality Offerings"
"L2","15931","B4","2022-8-15 15:39","0:00:21","Instagram"
"L2","15932","B4","2022-8-15 15:40","0:00:13","Pet Friendly"
"L6","15933","B9","2022-8-15 17:22","0:15:26","Menu"
"L1","15934","B9","2022-8-15 17:39","0:14:00","Ambience"
"L7","15935","B9","2022-8-15 17:58","0:07:50","Speciality Offerings"
"L2","15936","B9","2022-8-15 18:06","0:21:59","Location"
"L1","15937","B9","2022-8-15 18:29","0:02:58","Menu"
"L3","15938","B5","2022-8-15 22:14","0:43:06","Instagram"
"L1","15939","B5","2022-8-15 23:03","0:43:31","Instagram"
"L7","15940","B5","2022-8-15 23:46","0:50:38","Website"
"L2","15941","B7","2022-8-17 6:29","0:01:03","Location"
"L1","15942","B9","2022-8-17 19:12","0:21:25","Menu"
"L1","15943","B9","2022-8-17 19:12","0:00:02","Speciality Offerings"
"L1","15944","B9","2022-8-17 19:34","0:10:15","Offers"
"L1","15945","B4","2022-8-18 5:30","0:00:05","Location"
"L2","15946","B5","2022-8-19 7:51","0:06:45","Location"
"L6","15947","B5","2022-8-19 10:05","0:36:03","Menu"
"L2","15948","B9","2022-8-19 13:13","0:48:57","Careers"
"L6","15949","B9","2022-8-19 14:09","0:11:14","Instagram"
"L2","15950","B9","2022-8-19 14:20","0:03:31","Menu"
"L3","15951","B4","2022-8-19 15:04","0:38:08","Instagram"
"L4","15952","B5","2022-8-19 16:08","0:01:08","Speciality Offerings"
"L1","15953","B5","2022-8-19 16:09","0:00:52","Menu"
"L2","15954","B5","2022-8-19 16:13","0:00:16","Location"
"L2","15955","B5","2022-8-19 17:36","0:20:44","Website"
"L1","15956","B5","2022-8-19 18:02","0:24:55","Location"
"L3","15957","B5","2022-8-19 18:27","0:21:15","Speciality Offerings"
"L2","15958","B5","2022-8-19 18:49","0:17:00","Instagram"
"L7","15959","B5","2022-8-19 19:06","0:07:04","Instagram"
"L4","15960","B9","2022-8-20 4:00","0:07:46","Speciality Offerings"
"L7","15961","B9","2022-8-20 4:08","0:02:29","Ambience"
"L2","15962","B5","2022-8-20 7:02","0:04:51","Accessability"
"L5","15963","B5","2022-8-20 8:12","0:00:09","Speciality Offerings"
"L2","15964","B5","2022-8-20 8:12","0:00:41","Menu"
"L2","15965","B5","2022-8-20 8:13","0:00:11","Instagram"
"L2","15966","B5","2022-8-20 8:13","0:00:10","Website"
"L6","15967","B5","2022-8-20 8:13","0:00:11","Location"
"L2","15968","B5","2022-8-20 11:20","0:09:47","Instagram"
"L3","15969","B9","2022-8-20 12:00","0:21:00","Accessability"
"L2","15970","B9","2022-8-20 12:00","0:00:10","Menu"
"L7","15971","B9","2022-8-20 12:21","0:14:41","Website"
"L2","15972","B5","2022-8-20 12:22","0:09:39","Speciality Offerings"
"L2","15973","B9","2022-8-20 12:37","0:06:38","Ratings"
"L2","15974","B5","2022-8-20 12:40","0:21:10","Website"
"L5","15975","B9","2022-8-20 12:44","0:20:48","Menu"
"L7","15976","B5","2022-8-20 13:02","0:01:21","Location"
"L7","15977","B9","2022-8-20 13:05","0:21:25","Website"
"L3","15978","B9","2022-8-20 13:26","0:22:11","Location"
"L1","15979","B9","2022-8-20 14:04","0:21:15","Instagram"
"L1","15980","B9","2022-8-20 14:25","0:21:28","Website"
"L6","15981","B9","2022-8-20 14:47","0:11:14","Website"
"L4","15982","B5","2022-8-20 15:28","0:00:19","Accessability"
"L3","15983","B5","2022-8-20 15:32","0:17:56","Speciality Offerings"
"L1","15984","B9","2022-8-20 16:12","0:00:12","Website"
"L6","15985","B9","2022-8-20 16:13","0:13:10","Instagram"
"L1","15986","B5","2022-8-20 16:18","0:03:23","Careers"
"L4","15987","B5","2022-8-20 16:18","0:00:07","Speciality Offerings"
"L1","15988","B5","2022-8-20 16:22","0:04:06","Careers"
"L1","15989","B9","2022-8-20 16:31","0:21:43","Location"
"L1","15990","B9","2022-8-20 16:53","0:21:22","Website"
"L2","15991","B5","2022-8-20 17:11","0:17:58","Instagram"
"L2","15992","B5","2022-8-20 17:11","0:00:08","Website"
"L7","15993","B9","2022-8-20 17:14","0:21:32","Location"
"L1","15994","B5","2022-8-20 17:29","0:24:33","Instagram"
"L5","15995","B9","2022-8-20 17:36","0:21:27","Website"
"L5","15996","B5","2022-8-20 17:54","0:13:32","Ambience"
"L1","15997","B9","2022-8-20 17:58","0:07:16","Speciality Offerings"
"L7","15998","B5","2022-8-20 18:08","0:11:44","Ambience"
"L7","15999","B9","2022-8-20 18:19","0:18:52","Location"
"L1","16000","B9","2022-8-20 18:39","0:22:15","Menu"
"L6","16001","B9","2022-8-20 19:01","0:21:05","Ambience"
"L7","16002","B9","2022-8-20 19:22","0:00:42","Speciality Offerings"
"L2","16003","B9","2022-8-21 4:11","0:14:50","Instagram"
"L2","16004","B5","2022-8-21 7:57","0:00:34","Website"
"L3","16005","B5","2022-8-21 7:58","0:13:33","Ambience"
"L7","16006","B5","2022-8-21 15:43","0:03:50","Instagram"
"L1","16007","B5","2022-8-21 15:47","0:19:47","Instagram"
"L6","16008","B2","2022-8-23 14:56","0:02:29","Location"
"L4","16009","B2","2022-8-23 15:01","0:18:59","Website"
"L3","16010","B2","2022-8-23 15:20","0:18:53","Website"
"L5","16011","B4","2022-8-23 16:22","0:00:14","Careers"
"L6","16012","B5","2022-8-23 16:34","0:51:43","Ambience"
"L1","16013","B5","2022-8-24 3:46","0:00:07","Menu"
"L7","16014","B5","2022-8-24 3:46","0:00:04","Speciality Offerings"
"L2","16015","B5","2022-8-24 3:46","0:00:06","Location"
"L2","16016","B5","2022-8-24 3:46","0:00:04","Ambience"
"L1","16017","B5","2022-8-24 3:47","0:00:11","Instagram"
"L2","16018","B5","2022-8-24 3:47","0:00:09","Location"
"L3","16019","B5","2022-8-24 3:47","0:00:07","Offers"
"L7","16020","B5","2022-8-24 3:47","0:00:04","Menu"
"L2","16021","B5","2022-8-24 3:48","0:08:45","Website"
"L4","16022","B5","2022-8-24 4:06","0:50:53","Speciality Offerings"
"L3","16023","B5","2022-8-24 5:08","0:00:04","Location"
"L2","16024","B5","2022-8-24 5:09","0:02:08","Website"
"L3","16025","B5","2022-8-24 5:11","0:07:22","Offers"
"L2","16026","B5","2022-8-24 5:47","0:08:08","Instagram"
"L7","16027","B5","2022-8-24 5:55","0:01:12","Menu"
"L7","16028","B5","2022-8-24 6:02","0:06:18","Menu"
"L3","16029","B5","2022-8-24 6:29","0:28:26","Location"
"L4","16030","B5","2022-8-24 7:20","0:06:48","Careers"
"L3","16031","B5","2022-8-24 7:51","0:25:34","Website"
"L3","16032","B2","2022-8-24 7:54","0:11:28","Careers"
"L7","16033","B5","2022-8-24 8:18","0:06:21","Instagram"
"L1","16034","B5","2022-8-24 8:52","0:05:24","Offers"
"L3","16035","B5","2022-8-24 9:05","0:02:39","Location"
"L2","16036","B5","2022-8-24 10:22","0:32:55","Speciality Offerings"
"L4","16037","B5","2022-8-24 11:32","1:10:50","Instagram"
"L2","16038","B5","2022-8-24 12:48","0:07:24","Location"
"L7","16039","B5","2022-8-24 12:56","0:00:04","Menu"
"L3","16040","B5","2022-8-24 12:58","0:10:11","Instagram"
"L4","16041","B2","2022-8-24 15:10","0:03:25","Website"
"L1","16042","B2","2022-8-24 15:10","0:00:08","WiFi"
"L5","16043","B2","2022-8-24 15:14","0:13:28","Speciality Offerings"
"L3","16044","B5","2022-8-24 15:53","0:19:25","Website"
"L7","16045","B5","2022-8-24 16:22","0:00:15","Offers"
"L7","16046","B5","2022-8-24 16:23","0:13:24","Location"
"L2","16047","B5","2022-8-24 16:41","0:09:51","Speciality Offerings"
"L1","16048","B5","2022-8-24 16:51","0:20:56","Instagram"
"L1","16049","B5","2022-8-24 17:12","0:21:40","Instagram"
"L4","16050","B5","2022-8-24 17:27","0:21:16","Ambience"
"L1","16051","B5","2022-8-24 17:33","0:21:32","Website"
"L2","16052","B5","2022-8-24 17:49","0:03:25","Menu"
"L3","16053","B5","2022-8-24 17:52","0:24:31","Speciality Offerings"
"L2","16054","B5","2022-8-24 17:56","0:07:31","Accessability"
"L4","16055","B5","2022-8-24 18:17","0:20:20","Menu"
"L3","16056","B5","2022-8-24 18:37","0:02:52","Instagram"
"L1","16057","B5","2022-8-25 3:47","0:00:21","Menu"
"L3","16058","B5","2022-8-25 3:48","0:07:01","Speciality Offerings"
"L2","16059","B5","2022-8-25 3:48","0:00:02","Instagram"
"L1","16060","B5","2022-8-25 3:48","0:00:02","Speciality Offerings"
"L1","16061","B5","2022-8-25 3:48","0:00:02","Accessability"
"L1","16062","B5","2022-8-25 3:48","0:00:02","Instagram"
"L2","16063","B5","2022-8-25 3:48","0:00:10","Website"
"L6","16064","B5","2022-8-25 4:07","0:48:28","Location"
"L7","16065","B5","2022-8-25 5:06","0:01:52","Accessability"
"L3","16066","B5","2022-8-25 5:56","0:00:01","Menu"
"L7","16067","B5","2022-8-25 6:04","0:37:58","Instagram"
"L2","16068","B5","2022-8-25 7:11","0:03:26","Website"
"L3","16069","B5","2022-8-25 7:28","0:04:40","Instagram"
"L3","16070","B5","2022-8-25 7:33","0:01:44","Location"
"L7","16071","B5","2022-8-25 7:48","0:03:41","Location"
"L6","16072","B5","2022-8-25 7:56","0:04:54","Accessability"
"L4","16073","B5","2022-8-25 8:21","0:01:49","Website"
"L5","16074","B5","2022-8-25 8:23","0:09:58","Instagram"
"L7","16075","B5","2022-8-25 8:38","0:12:14","Speciality Offerings"
"L2","16076","B5","2022-8-25 8:51","0:14:04","Instagram"
"L2","16077","B5","2022-8-25 9:25","0:02:36","Menu"
"L7","16078","B5","2022-8-25 9:28","0:07:49","Careers"
"L7","16079","B5","2022-8-25 9:39","0:21:49","Careers"
"L7","16080","B5","2022-8-25 9:39","0:00:09","Ratings"
"L2","16081","B5","2022-8-25 10:03","0:21:41","Instagram"
"L5","16082","B5","2022-8-25 10:25","0:21:38","Speciality Offerings"
"L5","16083","B5","2022-8-25 10:25","0:00:10","Location"
"L3","16084","B5","2022-8-25 10:56","0:21:52","Speciality Offerings"
"L3","16085","B5","2022-8-25 11:21","0:18:24","Menu"
"L1","16086","B5","2022-8-25 11:45","0:03:24","Website"
"L7","16087","B5","2022-8-25 11:49","0:21:36","Location"
"L2","16088","B5","2022-8-25 12:10","0:00:17","Accessability"
"L1","16089","B5","2022-8-25 13:25","0:21:13","Offers"
"L3","16090","B5","2022-8-25 13:59","0:21:38","Menu"
"L3","16091","B5","2022-8-25 14:20","0:21:26","Website"
"L7","16092","B5","2022-8-25 14:53","0:03:11","Careers"
"L1","16093","B2","2022-8-25 15:02","0:07:59","Instagram"
"L7","16094","B2","2022-8-25 15:10","0:18:53","Instagram"
"L1","16095","B5","2022-8-25 15:50","0:22:22","Instagram"
"L2","16096","B5","2022-8-25 16:13","0:21:45","Speciality Offerings"
"L1","16097","B5","2022-8-25 16:35","0:23:08","Careers"
"L3","16098","B5","2022-8-25 16:58","0:17:13","Location"
"L7","16099","B5","2022-8-25 17:16","0:03:17","Instagram"
"L4","16100","B5","2022-8-25 18:12","0:18:27","Menu"
"L6","16101","B5","2022-8-25 18:31","0:16:40","Menu"
"L2","16102","B5","2022-8-25 19:06","0:04:57","Location"
"L7","16103","B5","2022-8-25 19:11","0:21:36","Location"
"L2","16104","B5","2022-8-25 19:32","0:21:15","Accessability"
"L3","16105","B5","2022-8-25 19:54","0:21:36","Website"
"L2","16106","B5","2022-8-25 20:15","0:08:53","Location"
"L6","16107","B5","2022-8-26 4:06","0:00:08","Location"
"L4","16108","B2","2022-8-26 4:24","0:05:39","Speciality Offerings"
"L1","16109","B5","2022-8-26 4:24","0:16:26","Website"
"L5","16110","B2","2022-8-26 4:30","0:18:42","Website"
"L6","16111","B5","2022-8-26 4:41","0:14:54","Location"
"L7","16112","B5","2022-8-26 5:24","0:06:46","Location"
"L1","16113","B5","2022-8-26 5:30","0:21:41","Menu"
"L6","16114","B5","2022-8-26 5:52","0:21:37","Offers"
"L7","16115","B5","2022-8-26 6:14","0:21:40","Website"
"L1","16116","B5","2022-8-26 6:35","0:21:40","Ambience"
"L1","16117","B5","2022-8-26 6:59","0:21:14","Location"
"L4","16118","B5","2022-8-26 7:23","0:41:46","Careers"
"L1","16119","B5","2022-8-26 8:52","0:00:25","Accessability"
"L3","16120","B5","2022-8-26 8:53","0:00:38","Location"
"L5","16121","B5","2022-8-26 8:56","0:40:28","Ambience"
"L1","16122","B5","2022-8-26 9:38","0:05:44","Speciality Offerings"
"L7","16123","B5","2022-8-26 9:45","1:19:31","Instagram"
"L2","16124","B5","2022-8-26 11:34","0:35:39","Instagram"
"L2","16125","B5","2022-8-26 13:43","0:03:03","Location"
"L2","16126","B5","2022-8-26 14:40","0:00:04","Offers"
"L6","16127","B2","2022-8-26 14:54","0:02:56","Ambience"
"L7","16128","B2","2022-8-26 14:54","0:00:06","Instagram"
"L2","16129","B5","2022-8-26 14:54","0:09:40","Speciality Offerings"
"L1","16130","B2","2022-8-26 14:58","0:20:21","Website"
"L2","16131","B2","2022-8-26 15:23","0:05:27","Location"
"L3","16132","B5","2022-8-26 15:31","0:01:10","Menu"
"L5","16133","B5","2022-8-26 15:32","0:09:13","Instagram"
"L2","16134","B4","2022-8-26 16:01","0:00:13","Instagram"
"L2","16135","B4","2022-8-26 16:02","0:00:07","Speciality Offerings"
"L1","16136","B4","2022-8-26 16:03","0:00:12","Offers"
"L3","16137","B4","2022-8-26 16:04","0:58:40","Menu"
"L4","16138","B4","2022-8-26 16:04","0:00:09","Instagram"
"L2","16139","B5","2022-8-26 19:02","0:22:38","Instagram"
"L3","16140","B5","2022-8-26 19:36","0:07:22","Instagram"
"L7","16141","B5","2022-8-26 19:44","0:10:22","Location"
"L6","16142","B5","2022-8-27 5:36","0:08:38","Location"
"L2","16143","B5","2022-8-27 6:00","0:34:38","Instagram"
"L7","16144","B5","2022-8-27 6:36","0:54:30","Website"
"L2","16145","B5","2022-8-27 7:42","0:47:25","Website"
"L7","16146","B2","2022-8-27 8:10","0:00:31","Careers"
"L2","16147","B5","2022-8-27 8:35","0:28:30","Instagram"
"L2","16148","B5","2022-8-27 9:05","0:06:38","Ambience"
"L1","16149","B5","2022-8-27 9:29","0:01:05","Accessability"
"L7","16150","B5","2022-8-27 9:30","0:14:58","Location"
"L2","16151","B5","2022-8-27 9:30","0:06:58","Location"
"L2","16152","B5","2022-8-27 9:30","0:00:01","Menu"
"L2","16153","B5","2022-8-27 9:45","0:02:54","Offers"
"L6","16154","B5","2022-8-27 10:20","0:42:39","Instagram"
"L1","16155","B5","2022-8-27 11:03","0:18:27","Website"
"L3","16156","B5","2022-8-27 11:04","0:03:24","Instagram"
"L6","16157","B5","2022-8-27 11:08","0:12:37","Website"
"L7","16158","B5","2022-8-27 11:21","0:16:57","Instagram"
"L3","16159","B5","2022-8-27 11:50","0:09:49","Instagram"
"L2","16160","B5","2022-8-27 12:18","0:10:07","Website"
"L4","16161","B5","2022-8-27 12:32","0:09:03","Offers"
"L7","16162","B5","2022-8-27 14:30","0:02:57","Menu"
"L1","16163","B5","2022-8-27 14:33","0:00:24","Accessability"
"L1","16164","B2","2022-8-27 14:51","0:13:31","Website"
"L2","16165","B2","2022-8-27 14:51","0:00:10","Location"
"L4","16166","B2","2022-8-27 14:51","0:00:13","Speciality Offerings"
"L2","16167","B5","2022-8-27 15:02","0:01:20","Instagram"
"L3","16168","B2","2022-8-27 15:05","0:11:14","Instagram"
"L5","16169","B5","2022-8-27 15:33","0:09:32","Website"
"L4","16170","B5","2022-8-27 15:44","0:24:44","Ambience"
"L1","16171","B5","2022-8-27 16:18","0:00:14","Instagram"
"L4","16172","B5","2022-8-27 16:19","0:11:06","Instagram"
"L2","16173","B5","2022-8-27 16:31","0:17:59","Offers"
"L6","16174","B5","2022-8-27 16:52","0:11:42","Instagram"
"L2","16175","B3","2022-8-27 17:32","0:00:04","Location"
"L2","16176","B5","2022-8-27 18:44","0:17:37","Offers"
"L1","16177","B5","2022-8-27 19:03","0:28:13","Website"
"L2","16178","B5","2022-8-28 3:57","0:08:28","Offers"
"L1","16179","B5","2022-8-28 4:06","0:44:23","Website"
"L6","16180","B5","2022-8-28 4:59","0:33:15","Location"
"L5","16181","B5","2022-8-28 5:32","0:52:43","Menu"
"L2","16182","B5","2022-8-28 6:30","0:00:06","Quiet"
"L7","16183","B5","2022-8-28 6:31","0:18:05","Instagram"
"L1","16184","B5","2022-8-28 7:41","0:40:12","Instagram"
"L5","16185","B2","2022-8-28 7:51","0:07:52","Instagram"
"L2","16186","B2","2022-8-28 8:00","0:14:59","Website"
"L1","16187","B2","2022-8-28 8:18","0:17:20","Instagram"
"L3","16188","B5","2022-8-28 8:32","0:35:43","Offers"
"L6","16189","B2","2022-8-28 8:36","0:11:51","Speciality Offerings"
"L2","16190","B2","2022-8-28 8:49","0:09:59","Website"
"L1","16191","B2","2022-8-28 8:59","0:02:58","Speciality Offerings"
"L3","16192","B2","2022-8-28 9:04","0:10:52","Speciality Offerings"
"L1","16193","B5","2022-8-28 9:31","0:21:11","Website"
"L2","16194","B5","2022-8-28 9:56","0:21:34","Ambience"
"L7","16195","B5","2022-8-28 10:21","0:12:33","Instagram"
"L1","16196","B7","2022-8-28 14:14","0:00:08","Careers"
"L7","16197","B2","2022-8-28 15:01","0:18:50","Website"
"L5","16198","B2","2022-8-28 15:20","0:16:54","Pet Friendly"
"L3","16199","B5","2022-8-28 15:55","1:21:30","Instagram"
"L5","16200","B5","2022-8-28 15:55","0:00:07","Offers"
"L3","16201","B5","2022-8-28 18:21","0:40:24","Instagram"
"L2","16202","B9","2022-8-29 4:24","0:09:34","Location"
"L4","16203","B5","2022-8-29 4:32","0:09:06","Instagram"
"L2","16204","B5","2022-8-29 4:42","0:21:39","Speciality Offerings"
"L4","16205","B5","2022-8-29 5:03","0:14:14","Location"
"L2","16206","B2","2022-8-29 7:42","0:00:08","Instagram"
"L1","16207","B2","2022-8-29 7:43","0:05:47","Accessability"
"L6","16208","B2","2022-8-29 7:50","0:11:20","Location"
"L3","16209","B5","2022-8-29 9:38","1:31:38","Instagram"
"L7","16210","B2","2022-8-30 4:48","0:07:26","Menu"
"L1","16211","B2","2022-8-30 4:48","0:00:09","Menu"
"L1","16212","B2","2022-8-30 4:56","0:08:53","Quiet"
"L4","16213","B2","2022-8-30 7:47","0:10:07","Speciality Offerings"
"L1","16214","B2","2022-8-30 7:58","0:09:43","Instagram"
"L1","16215","B5","2022-8-30 9:29","0:24:35","Instagram"
"L2","16216","B5","2022-8-30 9:54","0:00:24","Ratings"
"L3","16217","B5","2022-8-30 9:55","1:46:28","Speciality Offerings"
"L2","16218","B2","2022-8-31 3:50","0:09:01","Website"
"L1","16219","B2","2022-8-31 4:04","0:02:42","Location"
"L6","16220","B5","2022-8-31 5:11","0:00:01","Speciality Offerings"
"L4","16221","B5","2022-8-31 6:15","0:03:16","Website"
"L3","16222","B5","2022-8-31 6:19","0:04:45","Website"
"L2","16223","B5","2022-8-31 6:45","0:01:54","Instagram"
"L7","16224","B5","2022-8-31 6:51","0:00:54","Ambience"
"L2","16225","B5","2022-8-31 6:52","0:21:35","Instagram"
"L3","16226","B5","2022-8-31 6:52","0:00:05","Location"
"L2","16227","B2","2022-8-31 7:47","0:08:27","Accessability"
"L2","16228","B2","2022-8-31 7:56","0:10:50","Website"
"L2","16229","B2","2022-8-31 8:07","0:04:23","Speciality Offerings"
"L2","16230","B5","2022-8-31 9:29","1:51:44","Website"
"L7","16231","B5","2022-8-31 9:59","0:00:15","Location"
"L4","16232","B5","2022-8-31 10:00","0:58:58","Speciality Offerings"
"L3","16233","B5","2022-8-31 11:09","0:00:17","Location"
"L1","16234","B2","2022-8-31 15:20","0:10:13","Instagram"
"L2","16235","B2","2022-8-31 15:30","0:16:30","Menu"
"L3","16236","B2","2022-8-31 15:49","0:00:04","Location"
"L1","16237","B5","2022-9-1 8:49","0:00:19","Instagram"
"L4","16238","B5","2022-9-1 8:49","0:00:11","Accessability"
"L6","16239","B5","2022-9-1 8:51","0:02:03","Speciality Offerings"
"L5","16240","B5","2022-9-1 9:36","1:31:20","Instagram"
"L7","16241","B5","2022-9-1 19:30","0:00:08","Location"
"L2","16242","B5","2022-9-1 19:34","0:00:31","Location"
"L2","16243","B5","2022-9-1 19:35","0:07:36","Careers"
"L3","16244","B5","2022-9-1 19:44","0:03:19","Instagram"
"L1","16245","B5","2022-9-1 20:01","0:01:07","Location"
"L6","16246","B5","2022-9-1 20:02","0:01:30","Accessability"
"L1","16247","B5","2022-9-2 4:54","0:01:26","Location"
"L2","16248","B5","2022-9-2 4:54","0:00:04","Ambience"
"L7","16249","B5","2022-9-2 4:58","0:00:13","Instagram"
"L6","16250","B5","2022-9-2 16:51","0:00:34","Instagram"
"L1","16251","B5","2022-9-2 16:51","0:00:14","Accessability"
"L4","16252","B5","2022-9-2 16:53","0:00:18","Instagram"
"L1","16253","B5","2022-9-2 16:55","0:00:16","Location"
"L7","16254","B5","2022-9-2 17:11","0:01:28","Website"
"L3","16255","B5","2022-9-2 17:16","0:01:01","Menu"
"L1","16256","B5","2022-9-3 8:24","0:01:39","Location"
"L2","16257","B5","2022-9-3 15:35","0:01:27","Instagram"
"L2","16258","B5","2022-9-3 15:37","0:00:12","Speciality Offerings"
