"Neighbourhoods_ID","Neighbourhoods","Click_ID","Entr_Time","Duration","Attributes__what_they_search_for_","Browser_ID"
"L2","El Born","14889","2022-6-23 13:16","2:14:14","Website","B7"
"L7","Poblenou","14890","2022-6-23 15:35","0:00:07","Speciality Offerings","B7"
"L2","El Born","14891","2022-6-23 15:38","0:50:23","Instagram","B7"
"L1","Barceloneta","14892","2022-6-23 16:30","0:18:16","Website","B7"
"L3","Sants","14893","2022-6-23 16:52","0:31:13","Instagram","B7"
"L2","El Born","14894","2022-6-23 17:15","1:13:41","Instagram","B9"
"L2","El Born","14895","2022-6-23 17:23","0:45:07","Website","B7"
"L4","Gracia","14896","2022-6-23 18:08","0:47:23","Website","B7"
"L4","Gracia","14897","2022-6-23 18:41","0:07:30","Speciality Offerings","B9"
"L2","El Born","14898","2022-6-23 18:52","0:58:44","Instagram","B9"
"L6","Sarria","14899","2022-6-23 18:56","0:16:45","Menu","B7"
"L1","Barceloneta","14900","2022-6-23 20:01","0:16:08","Speciality Offerings","B7"
"L4","Gracia","14901","2022-6-23 20:06","0:00:01","Accessability","B9"
"L2","El Born","14902","2022-6-23 20:18","0:36:21","Instagram","B7"
"L5","Eixample","14903","2022-6-24 3:19","0:03:18","Instagram","B7"
"L2","El Born","14904","2022-6-24 3:23","0:43:43","Speciality Offerings","B7"
"L1","Barceloneta","14905","2022-6-24 4:07","0:47:39","Website","B7"
"L6","Sarria","14906","2022-6-24 4:31","0:00:04","Location","B2"
"L4","Gracia","14907","2022-6-24 4:31","0:00:03","Website","B2"
"L4","Gracia","14908","2022-6-24 4:32","0:07:18","Instagram","B2"
"L7","Poblenou","14909","2022-6-24 4:32","0:00:04","Location","B2"
"L3","Sants","14910","2022-6-24 5:29","0:06:18","Location","B7"
"L1","Barceloneta","14911","2022-6-24 13:47","0:38:59","Speciality Offerings","B7"
"L2","El Born","14912","2022-6-24 14:42","0:00:21","Ambience","B7"
"L7","Poblenou","14913","2022-6-24 14:44","0:36:30","Offers","B7"
"L2","El Born","14914","2022-6-24 15:12","0:00:44","Website","B2"
"L3","Sants","14915","2022-6-24 15:13","0:10:53","Instagram","B2"
"L1","Barceloneta","14916","2022-6-24 15:30","0:19:35","Speciality Offerings","B7"
"L2","El Born","14917","2022-6-24 16:25","0:17:36","Website","B7"
"L2","El Born","14918","2022-6-24 16:55","0:00:45","Careers","B7"
"L3","Sants","14919","2022-6-24 16:56","0:27:29","Location","B7"
"L5","Eixample","14920","2022-6-24 17:49","1:28:30","Menu","B7"
"L2","El Born","14921","2022-6-24 19:37","0:37:30","Accessability","B7"
"L2","El Born","14922","2022-6-25 1:19","1:50:13","Menu","B7"
"L3","Sants","14923","2022-6-25 3:20","0:00:49","Website","B7"
"L2","El Born","14924","2022-6-25 3:30","0:21:46","Instagram","B7"
"L2","El Born","14925","2022-6-25 4:06","0:00:22","Website","B7"
"L1","Barceloneta","14926","2022-6-25 4:12","1:25:39","Website","B7"
"L3","Sants","14927","2022-6-25 4:21","0:02:20","Accessability","B2"
"L1","Barceloneta","14928","2022-6-25 4:23","0:03:20","Instagram","B2"
"L4","Gracia","14929","2022-6-25 5:49","0:13:30","Instagram","B7"
"L3","Sants","14930","2022-6-25 6:08","0:22:08","Speciality Offerings","B7"
"L1","Barceloneta","14931","2022-6-25 6:31","0:22:56","Speciality Offerings","B7"
"L2","El Born","14932","2022-6-25 6:59","0:01:38","Location","B7"
"L3","Sants","14933","2022-6-25 7:00","0:14:45","Menu","B7"
"L5","Eixample","14934","2022-6-25 7:15","0:22:00","Accessability","B7"
"L5","Eixample","14935","2022-6-25 7:47","0:22:04","Pet Friendly","B7"
"L7","Poblenou","14936","2022-6-25 8:27","0:00:55","Location","B2"
"L7","Poblenou","14937","2022-6-25 8:28","0:16:35","Speciality Offerings","B2"
"L4","Gracia","14938","2022-6-25 8:29","0:23:15","Menu","B7"
"L1","Barceloneta","14939","2022-6-25 8:45","0:19:54","Location","B2"
"L4","Gracia","14940","2022-6-25 9:05","0:00:59","Speciality Offerings","B2"
"L5","Eixample","14941","2022-6-25 9:23","0:23:21","Menu","B7"
"L7","Poblenou","14942","2022-6-25 9:47","0:00:58","Careers","B7"
"L4","Gracia","14943","2022-6-25 9:52","0:41:31","Menu","B7"
"L7","Poblenou","14944","2022-6-25 10:34","0:44:21","Menu","B7"
"L2","El Born","14945","2022-6-25 11:22","1:23:40","Ambience","B7"
"L5","Eixample","14946","2022-6-25 12:53","0:48:38","Speciality Offerings","B7"
"L1","Barceloneta","14947","2022-6-25 13:36","0:04:54","Instagram","B9"
"L3","Sants","14948","2022-6-25 13:43","0:04:36","Offers","B9"
"L5","Eixample","14949","2022-6-25 13:44","0:50:26","Location","B7"
"L7","Poblenou","14950","2022-6-25 13:48","0:20:13","Accessability","B9"
"L4","Gracia","14951","2022-6-25 14:12","0:30:15","Careers","B9"
"L1","Barceloneta","14952","2022-6-25 14:55","0:00:05","Menu","B2"
"L7","Poblenou","14953","2022-6-25 14:56","1:36:37","Accessability","B2"
"L2","El Born","14954","2022-6-25 15:02","0:41:50","Instagram","B7"
"L2","El Born","14955","2022-6-25 15:48","0:40:56","Speciality Offerings","B7"
"L7","Poblenou","14956","2022-6-25 16:30","0:43:30","Instagram","B7"
"L1","Barceloneta","14957","2022-6-25 17:29","0:41:49","Instagram","B7"
"L4","Gracia","14958","2022-6-25 18:11","0:41:40","Website","B7"
"L1","Barceloneta","14959","2022-6-25 18:54","0:41:34","Website","B7"
"L7","Poblenou","14960","2022-6-25 19:39","0:01:49","Location","B7"
"L1","Barceloneta","14961","2022-6-26 4:24","0:20:06","Ambience","B2"
"L1","Barceloneta","14962","2022-6-26 4:48","0:00:03","Speciality Offerings","B2"
"L1","Barceloneta","14963","2022-6-26 8:16","0:00:51","Website","B2"
"L2","El Born","14964","2022-6-26 8:18","0:20:41","Menu","B2"
"L6","Sarria","14965","2022-6-26 8:57","0:40:12","Instagram","B7"
"L3","Sants","14966","2022-6-26 9:51","0:41:06","Speciality Offerings","B7"
"L5","Eixample","14967","2022-6-26 9:59","0:22:45","Ambience","B9"
"L7","Poblenou","14968","2022-6-26 10:48","0:41:00","Instagram","B7"
"L1","Barceloneta","14969","2022-6-26 11:49","0:42:09","Speciality Offerings","B7"
"L7","Poblenou","14970","2022-6-26 12:56","0:56:35","Instagram","B9"
"L7","Poblenou","14971","2022-6-26 13:18","0:13:21","Instagram","B7"
"L1","Barceloneta","14972","2022-6-26 13:32","0:22:40","Instagram","B7"
"L3","Sants","14973","2022-6-26 14:02","0:09:51","Speciality Offerings","B7"
"L5","Eixample","14974","2022-6-26 14:31","0:00:49","Location","B2"
"L6","Sarria","14975","2022-6-26 14:31","0:00:16","Location","B2"
"L6","Sarria","14976","2022-6-26 14:32","0:16:13","Instagram","B2"
"L5","Eixample","14977","2022-6-26 14:51","2:13:43","Website","B2"
"L5","Eixample","14978","2022-6-26 15:12","0:31:16","Careers","B9"
"L3","Sants","14979","2022-6-26 15:47","0:00:07","Speciality Offerings","B9"
"L4","Gracia","14980","2022-6-26 15:48","1:50:57","Website","B9"
"L2","El Born","14981","2022-6-26 17:53","1:00:24","Speciality Offerings","B9"
"L7","Poblenou","14982","2022-6-27 4:15","0:01:38","Speciality Offerings","B7"
"L7","Poblenou","14983","2022-6-27 4:34","0:26:30","Instagram","B7"
"L2","El Born","14984","2022-6-27 4:45","0:03:12","Website","B2"
"L1","Barceloneta","14985","2022-6-27 4:49","0:20:46","Instagram","B2"
"L4","Gracia","14986","2022-6-27 5:10","0:05:04","Location","B5"
"L5","Eixample","14987","2022-6-27 5:19","0:01:54","Website","B5"
"L2","El Born","14988","2022-6-27 5:43","0:10:56","Accessability","B5"
"L7","Poblenou","14989","2022-6-27 6:15","0:19:27","Careers","B5"
"L3","Sants","14990","2022-6-27 6:37","1:52:56","Website","B9"
"L6","Sarria","14991","2022-6-27 6:46","0:02:39","Instagram","B5"
"L2","El Born","14992","2022-6-27 6:46","0:00:05","Accessability","B5"
"L3","Sants","14993","2022-6-27 6:49","0:29:12","Menu","B5"
"L2","El Born","14994","2022-6-27 7:21","0:05:23","Website","B5"
"L4","Gracia","14995","2022-6-27 7:33","0:14:47","Ambience","B5"
"L2","El Born","14996","2022-6-27 7:49","0:02:48","Instagram","B5"
"L3","Sants","14997","2022-6-27 7:56","0:10:05","Instagram","B2"
"L1","Barceloneta","14998","2022-6-27 7:56","0:00:05","Website","B2"
"L2","El Born","14999","2022-6-27 7:56","0:00:05","Accessability","B2"
"L5","Eixample","15000","2022-6-27 8:37","1:27:01","Instagram","B9"
"L1","Barceloneta","15001","2022-6-27 10:17","1:10:34","WiFi","B9"
"L2","El Born","15002","2022-6-27 11:31","0:05:42","Pet Friendly","B9"
"L7","Poblenou","15003","2022-6-27 11:38","1:21:12","Instagram","B9"
"L2","El Born","15004","2022-6-27 13:13","1:19:35","Website","B9"
"L6","Sarria","15005","2022-6-27 14:47","0:03:42","Menu","B7"
"L6","Sarria","15006","2022-6-27 14:51","0:08:38","Instagram","B7"
"L6","Sarria","15007","2022-6-27 14:52","0:22:43","Location","B9"
"L1","Barceloneta","15008","2022-6-27 14:54","0:10:09","Location","B2"
"L2","El Born","15009","2022-6-27 14:59","0:05:23","Website","B7"
"L7","Poblenou","15010","2022-6-27 15:05","0:19:51","Instagram","B2"
"L1","Barceloneta","15011","2022-6-27 15:09","0:48:48","Speciality Offerings","B7"
"L7","Poblenou","15012","2022-6-27 15:27","0:19:47","Instagram","B2"
"L1","Barceloneta","15013","2022-6-27 15:58","0:00:04","Accessability","B7"
"L3","Sants","15014","2022-6-27 16:01","0:00:53","Speciality Offerings","B7"
"L2","El Born","15015","2022-6-27 16:01","0:00:03","Instagram","B7"
"L3","Sants","15016","2022-6-27 16:08","0:37:53","Website","B7"
"L7","Poblenou","15017","2022-6-27 16:54","0:07:55","Website","B9"
"L1","Barceloneta","15018","2022-6-27 17:07","0:13:53","Careers","B9"
"L7","Poblenou","15019","2022-6-27 17:21","0:22:30","Menu","B9"
"L2","El Born","15020","2022-6-27 17:36","0:37:53","Location","B7"
"L2","El Born","15021","2022-6-27 17:44","0:08:23","Location","B9"
"L1","Barceloneta","15022","2022-6-27 18:10","0:14:08","Accessability","B9"
"L2","El Born","15023","2022-6-27 18:24","0:03:51","Offers","B9"
"L4","Gracia","15024","2022-6-28 4:32","0:19:53","Instagram","B2"
"L1","Barceloneta","15025","2022-6-28 4:38","0:27:45","Accessability","B5"
"L7","Poblenou","15026","2022-6-28 4:52","0:00:11","Location","B2"
"L4","Gracia","15027","2022-6-28 5:38","0:19:38","Instagram","B5"
"L2","El Born","15028","2022-6-28 7:17","0:37:09","Instagram","B5"
"L2","El Born","15029","2022-6-28 7:48","0:00:32","Speciality Offerings","B2"
"L3","Sants","15030","2022-6-28 7:49","0:15:59","Accessability","B2"
"L2","El Born","15031","2022-6-28 8:40","0:07:53","Ambience","B5"
"L5","Eixample","15032","2022-6-28 8:49","0:06:42","Speciality Offerings","B5"
"L2","El Born","15033","2022-6-28 9:14","0:09:52","Offers","B5"
"L6","Sarria","15034","2022-6-28 9:24","0:04:40","Menu","B5"
"L5","Eixample","15035","2022-6-28 9:30","0:05:04","Accessability","B5"
"L2","El Born","15036","2022-6-28 9:36","0:00:24","Website","B5"
"L1","Barceloneta","15037","2022-6-28 9:38","0:00:18","Location","B5"
"L1","Barceloneta","15038","2022-6-28 9:39","0:02:43","Website","B5"
"L7","Poblenou","15039","2022-6-28 9:42","0:06:08","Location","B5"
"L2","El Born","15040","2022-6-28 9:51","0:19:03","Speciality Offerings","B5"
"L2","El Born","15041","2022-6-28 10:11","0:17:39","Careers","B5"
"L6","Sarria","15042","2022-6-28 11:26","0:00:06","Website","B5"
"L3","Sants","15043","2022-6-28 11:27","0:15:16","Location","B5"
"L5","Eixample","15044","2022-6-28 11:51","0:57:11","Quiet","B5"
"L2","El Born","15045","2022-6-28 12:51","0:41:09","Website","B5"
"L2","El Born","15046","2022-6-28 13:35","0:19:42","Website","B5"
"L7","Poblenou","15047","2022-6-28 13:58","0:10:08","Instagram","B5"
"L4","Gracia","15048","2022-6-28 14:09","0:20:34","Accessability","B5"
"L1","Barceloneta","15049","2022-6-28 14:30","0:15:14","Location","B5"
"L7","Poblenou","15050","2022-6-28 15:06","0:00:24","Location","B2"
"L1","Barceloneta","15051","2022-6-28 15:06","0:00:32","Speciality Offerings","B2"
"L2","El Born","15052","2022-6-28 15:06","0:00:04","Website","B2"
"L2","El Born","15053","2022-6-28 15:07","0:03:49","Speciality Offerings","B2"
"L5","Eixample","15054","2022-6-28 15:12","0:19:52","Menu","B2"
"L2","El Born","15055","2022-6-28 15:32","0:00:15","Location","B2"
"L3","Sants","15056","2022-6-28 17:38","0:18:40","Website","B9"
"L7","Poblenou","15057","2022-6-28 17:57","0:22:18","Website","B9"
"L2","El Born","15058","2022-6-28 18:19","0:22:17","Location","B9"
"L2","El Born","15059","2022-6-29 4:00","0:30:43","Website","B5"
"L2","El Born","15060","2022-6-29 4:11","0:00:06","Speciality Offerings","B2"
"L4","Gracia","15061","2022-6-29 4:12","0:19:38","Speciality Offerings","B2"
"L1","Barceloneta","15062","2022-6-29 4:31","0:12:13","Accessability","B5"
"L2","El Born","15063","2022-6-29 4:32","0:14:56","Instagram","B2"
"L5","Eixample","15064","2022-6-29 4:56","0:03:25","Offers","B5"
"L1","Barceloneta","15065","2022-6-29 5:00","0:00:51","Accessability","B5"
"L4","Gracia","15066","2022-6-29 5:02","0:00:28","Website","B5"
"L7","Poblenou","15067","2022-6-29 5:03","0:00:34","Accessability","B5"
"L4","Gracia","15068","2022-6-29 5:04","0:02:00","Website","B5"
"L2","El Born","15069","2022-6-29 5:09","0:07:28","Instagram","B5"
"L2","El Born","15070","2022-6-29 6:13","0:05:23","Menu","B5"
"L3","Sants","15071","2022-6-29 6:19","0:14:54","Instagram","B5"
"L3","Sants","15072","2022-6-29 6:39","0:00:23","Location","B5"
"L2","El Born","15073","2022-6-29 6:40","0:01:02","Menu","B5"
"L6","Sarria","15074","2022-6-29 7:00","0:00:40","Instagram","B5"
"L7","Poblenou","15075","2022-6-29 7:07","0:02:18","Speciality Offerings","B5"
"L3","Sants","15076","2022-6-29 7:12","0:22:39","Location","B5"
"L1","Barceloneta","15077","2022-6-29 7:35","0:03:26","Location","B5"
"L6","Sarria","15078","2022-6-29 7:42","0:05:57","Website","B5"
"L3","Sants","15079","2022-6-29 7:49","0:12:30","Instagram","B5"
"L4","Gracia","15080","2022-6-29 8:02","0:13:32","Location","B5"
"L1","Barceloneta","15081","2022-6-29 8:15","0:22:43","Speciality Offerings","B5"
"L1","Barceloneta","15082","2022-6-29 8:38","0:05:37","Location","B5"
"L2","El Born","15083","2022-6-29 8:45","0:04:59","Location","B2"
"L1","Barceloneta","15084","2022-6-29 8:45","0:00:04","Quiet","B2"
"L6","Sarria","15085","2022-6-29 8:45","0:00:47","Location","B5"
"L7","Poblenou","15086","2022-6-29 8:50","0:13:06","Location","B2"
"L2","El Born","15087","2022-6-29 9:06","0:09:52","Website","B5"
"L2","El Born","15088","2022-6-29 9:27","0:03:50","Menu","B5"
"L7","Poblenou","15089","2022-6-29 9:33","0:01:03","Website","B5"
"L1","Barceloneta","15090","2022-6-29 9:49","0:01:49","Speciality Offerings","B5"
"L2","El Born","15091","2022-6-29 9:51","0:00:15","Offers","B5"
"L1","Barceloneta","15092","2022-6-29 9:55","0:07:52","Menu","B5"
"L4","Gracia","15093","2022-6-29 10:11","0:00:26","Accessability","B5"
"L6","Sarria","15094","2022-6-29 10:14","0:00:14","Pet Friendly","B5"
"L2","El Born","15095","2022-6-29 10:16","0:00:20","Accessability","B5"
"L7","Poblenou","15096","2022-6-29 10:17","0:01:09","Speciality Offerings","B5"
"L3","Sants","15097","2022-6-29 10:20","0:00:57","Accessability","B5"
"L3","Sants","15098","2022-6-29 10:21","0:01:00","Instagram","B5"
"L2","El Born","15099","2022-6-29 13:10","0:06:43","Menu","B5"
"L3","Sants","15100","2022-6-29 14:49","0:06:48","Ambience","B2"
"L1","Barceloneta","15101","2022-6-29 14:49","0:00:17","Menu","B2"
"L2","El Born","15102","2022-6-29 14:56","0:15:29","Location","B2"
"L5","Eixample","15103","2022-6-29 15:17","0:01:29","Website","B2"
"L3","Sants","15104","2022-6-29 16:10","0:01:51","Instagram","B5"
"L1","Barceloneta","15105","2022-6-29 16:12","0:00:24","Speciality Offerings","B5"
"L1","Barceloneta","15106","2022-6-29 16:14","0:00:11","Menu","B5"
"L4","Gracia","15107","2022-6-29 16:37","0:13:01","Website","B5"
"L4","Gracia","15108","2022-6-29 17:03","0:03:50","Location","B5"
"L1","Barceloneta","15109","2022-6-29 17:10","0:01:55","Instagram","B5"
"L1","Barceloneta","15110","2022-6-29 17:17","0:03:09","Speciality Offerings","B5"
"L6","Sarria","15111","2022-6-29 17:22","0:00:28","Offers","B5"
"L5","Eixample","15112","2022-6-29 17:25","0:01:48","Instagram","B5"
"L4","Gracia","15113","2022-6-29 17:28","0:00:26","Location","B5"
"L5","Eixample","15114","2022-6-29 17:30","0:02:10","Careers","B5"
"L5","Eixample","15115","2022-6-29 17:33","0:05:21","Website","B5"
"L6","Sarria","15116","2022-6-29 17:39","0:02:49","Location","B5"
"L3","Sants","15117","2022-6-29 17:43","0:47:30","Careers","B5"
"L7","Poblenou","15118","2022-6-30 3:41","0:00:04","Careers","B2"
"L2","El Born","15119","2022-6-30 3:43","0:03:02","Speciality Offerings","B2"
"L2","El Born","15120","2022-6-30 3:47","0:05:59","Location","B2"
"L6","Sarria","15121","2022-6-30 5:59","0:03:04","Ambience","B5"
"L7","Poblenou","15122","2022-6-30 6:19","0:12:19","Website","B5"
"L2","El Born","15123","2022-6-30 6:42","0:00:07","Quiet","B5"
"L2","El Born","15124","2022-6-30 7:03","0:01:13","Location","B5"
"L6","Sarria","15125","2022-6-30 7:06","0:07:51","Offers","B5"
"L2","El Born","15126","2022-6-30 7:15","0:02:07","Speciality Offerings","B5"
"L2","El Born","15127","2022-6-30 7:20","0:18:23","Instagram","B5"
"L2","El Born","15128","2022-6-30 8:13","0:04:49","Menu","B5"
"L2","El Born","15129","2022-6-30 8:17","0:00:32","Speciality Offerings","B5"
"L7","Poblenou","15130","2022-6-30 9:02","0:00:33","Location","B2"
"L2","El Born","15131","2022-6-30 9:03","0:13:54","Instagram","B2"
"L2","El Born","15132","2022-6-30 9:17","0:10:04","Speciality Offerings","B2"
"L3","Sants","15133","2022-6-30 9:21","0:02:10","Careers","B5"
"L5","Eixample","15134","2022-6-30 9:25","0:01:44","Careers","B5"
"L6","Sarria","15135","2022-6-30 9:33","0:18:45","Speciality Offerings","B5"
"L2","El Born","15136","2022-6-30 9:52","0:04:51","Ambience","B5"
"L6","Sarria","15137","2022-6-30 10:56","0:00:24","Instagram","B5"
"L7","Poblenou","15138","2022-6-30 14:58","0:09:48","Instagram","B2"
"L1","Barceloneta","15139","2022-6-30 14:58","0:00:30","Website","B2"
"L3","Sants","15140","2022-6-30 15:06","0:00:25","Instagram","B9"
"L6","Sarria","15141","2022-6-30 15:06","0:20:47","Ambience","B5"
"L1","Barceloneta","15142","2022-6-30 15:08","0:08:37","Location","B2"
"L4","Gracia","15143","2022-6-30 15:26","0:01:57","Website","B2"
"L1","Barceloneta","15144","2022-6-30 17:42","0:00:04","Menu","B9"
"L5","Eixample","15145","2022-6-30 18:53","2:17:14","Careers","B9"
"L7","Poblenou","15146","2022-6-30 18:58","0:22:51","Instagram","B9"
"L5","Eixample","15147","2022-6-30 19:20","0:20:40","Instagram","B9"
"L4","Gracia","15148","2022-6-30 19:41","0:18:30","Menu","B9"
"L2","El Born","15149","2022-6-30 20:08","0:03:41","Accessability","B9"
"L2","El Born","15150","2022-6-30 20:12","0:21:11","Menu","B9"
"L7","Poblenou","15151","2022-7-1 4:26","0:45:09","Location","B5"
"L2","El Born","15152","2022-7-1 4:30","0:09:16","Offers","B2"
"L7","Poblenou","15153","2022-7-1 4:39","0:19:49","Menu","B2"
"L2","El Born","15154","2022-7-1 5:04","0:00:06","Instagram","B2"
"L1","Barceloneta","15155","2022-7-1 5:13","0:12:40","Website","B5"
"L2","El Born","15156","2022-7-1 5:26","0:01:49","Careers","B5"
"L2","El Born","15157","2022-7-1 5:38","0:00:25","Website","B5"
"L2","El Born","15158","2022-7-1 5:46","0:37:10","Speciality Offerings","B5"
"L7","Poblenou","15159","2022-7-1 6:24","0:27:52","Speciality Offerings","B5"
"L7","Poblenou","15160","2022-7-1 6:53","0:09:58","Website","B5"
"L5","Eixample","15161","2022-7-1 7:08","0:35:42","Website","B5"
"L3","Sants","15162","2022-7-1 7:49","0:18:14","Instagram","B2"
"L6","Sarria","15163","2022-7-1 7:59","0:14:50","Accessability","B5"
"L7","Poblenou","15164","2022-7-1 8:02","0:00:04","Speciality Offerings","B9"
"L7","Poblenou","15165","2022-7-1 8:10","0:03:00","Speciality Offerings","B9"
"L7","Poblenou","15166","2022-7-1 8:50","0:05:47","Location","B5"
"L3","Sants","15167","2022-7-1 8:59","0:21:53","Instagram","B5"
"L1","Barceloneta","15168","2022-7-1 9:22","0:42:37","Speciality Offerings","B5"
"L7","Poblenou","15169","2022-7-1 10:08","0:03:42","Website","B5"
"L1","Barceloneta","15170","2022-7-1 10:13","0:11:17","Price","B5"
"L3","Sants","15171","2022-7-1 10:33","0:11:55","Speciality Offerings","B5"
"L1","Barceloneta","15172","2022-7-1 10:48","0:44:52","Accessability","B5"
"L3","Sants","15173","2022-7-1 12:06","0:17:02","Instagram","B5"
"L1","Barceloneta","15174","2022-7-1 12:23","0:00:14","Offers","B5"
"L5","Eixample","15175","2022-7-1 12:29","0:22:25","Location","B5"
